Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
17916,15,58,72,Yes,Bachelor,Pass
17917,20,53,64,Yes,Associate,Fail
17918,11,66,58,Yes,Bachelor,Fail
17919,10,102,93,No,Bachelor,Pass
17920,14,66,63,,High School,Pass
17921,1,76,65,Yes,Bachelor,Pass
17922,10,55,79,No,Master,Pass
17923,15,92,71,No,Doctorate,
17924,7,92,61,No,Doctorate,Fail
17925,4,61,79,No,Master,Fail
17926,9,29,41,Yes,Associate,Pass
17927,10,68,64,Yes,High School,Fail
17928,6,84,66,Yes,High School,Pass
17929,20,75,63,Yes,Doctorate,Pass
17930,8,77,78,No,Bachelor,Pass
17931,4,82,52,Yes,,Pass
17932,10,65,63,No,Associate,Fail
17933,14,50,103,Yes,Master,Pass
17934,10,90,76,Yes,Master,Pass
17935,12,57,80,Yes,Doctorate,Pass
17936,0,51,63,No,Associate,Pass
17937,17,85,0,Yes,Master,Pass
17938,13,0,41,Yes,Bachelor,Fail
17939,15,59,82,No,Associate,Pass
17940,12,107,61,No,High School,Pass
17941,14,107,55,Yes,Bachelor,Pass
17942,6,0,54,Yes,Master,Pass
17943,8,90,64,No,Bachelor,Fail
17944,17,98,80,,Associate,Pass
17945,18,114,47,Yes,Doctorate,
17946,4,0,88,Yes,Master,Pass
17947,11,80,50,,Bachelor,Fail
17948,8,92,60,,Associate,Fail
17949,6,66,57,Yes,Associate,Fail
17950,11,78,66,No,Bachelor,Fail
17951,16,79,55,No,Doctorate,Pass
17952,0,72,56,Yes,Associate,Fail
17953,8,69,47,No,Associate,Fail
17954,13,0,67,Yes,High School,Pass
17955,8,56,45,No,Master,Pass
17956,12,78,61,No,Bachelor,Pass
17957,17,49,50,Yes,Master,Fail
17958,0,35,49,Yes,Master,Pass
17959,14,99,54,No,Bachelor,Pass
17960,2,101,52,No,Master,Pass
17961,16,65,72,,Bachelor,Pass
17962,7,76,57,Yes,Bachelor,Fail
17963,4,69,85,Yes,Bachelor,Pass
17964,14,69,55,No,Associate,Pass
17965,12,65,62,No,Associate,Pass
17966,5,84,57,No,Doctorate,
17967,4,67,63,Yes,Doctorate,Pass
17968,9,83,65,Yes,Bachelor,
17969,4,108,64,No,Doctorate,Pass
17970,5,83,75,No,Master,Fail
17971,11,78,0,Yes,High School,Fail
17972,5,64,69,,Bachelor,Pass
17973,12,75,83,No,Master,Pass
17974,18,42,60,No,,Fail
17975,9,106,84,No,Doctorate,
17976,11,56,68,No,Bachelor,Pass
17977,20,37,25,Yes,Master,Pass
17978,4,73,68,No,Bachelor,Fail
17979,16,82,86,No,Master,Pass
17980,15,102,74,Yes,Associate,Fail
17981,14,0,63,Yes,High School,Pass
17982,16,94,57,Yes,Master,Pass
17983,11,94,90,No,Doctorate,Pass
17984,7,92,66,No,Doctorate,Fail
17985,16,52,47,,High School,Fail
17986,16,85,67,Yes,Doctorate,Pass
17987,16,47,52,No,Bachelor,Fail
17988,10,115,30,,Bachelor,Pass
17989,6,89,65,No,Bachelor,Fail
17990,11,62,66,No,Bachelor,Pass
17991,15,82,60,No,Bachelor,
17992,15,55,60,Yes,Doctorate,Fail
17993,8,44,67,No,Master,Fail
17994,12,0,55,No,Master,Pass
17995,4,55,48,Yes,Bachelor,Fail
17996,15,71,0,Yes,Associate,Pass
17997,0,79,59,Yes,Master,Fail
17998,14,71,69,No,Master,Pass
17999,4,54,31,No,Bachelor,Fail
18000,15,76,72,Yes,Doctorate,Fail
18001,12,78,60,Yes,High School,Pass
18002,6,92,56,Yes,Bachelor,Fail
18003,14,124,0,No,High School,Fail
18004,7,36,82,Yes,Bachelor,Pass
18005,14,0,73,Yes,Bachelor,Pass
18006,9,80,50,Yes,High School,Fail
18007,1,95,83,Yes,Master,Fail
18008,0,82,0,No,Doctorate,Pass
18009,8,98,60,No,Associate,Fail
18010,17,45,69,No,Associate,Pass
18011,0,69,34,No,Associate,Pass
18012,18,104,69,Yes,Associate,Pass
18013,18,58,52,No,Master,
18014,7,17,58,No,Associate,Fail
18015,9,59,47,Yes,Master,Fail
18016,8,84,81,Yes,Associate,Pass
18017,7,74,60,Yes,Bachelor,Pass
18018,1,49,65,Yes,High School,Pass
18019,10,61,89,Yes,High School,Pass
18020,4,48,79,No,Associate,Fail
18021,10,51,66,No,Master,Fail
18022,21,57,54,No,Doctorate,Pass
18023,0,77,54,Yes,Associate,Pass
18024,11,27,72,,Bachelor,Pass
18025,14,102,51,Yes,Associate,Pass
18026,11,73,37,Yes,Master,Fail
18027,12,53,53,Yes,Master,Pass
18028,8,0,71,No,Master,Fail
18029,9,62,0,No,Bachelor,Pass
18030,5,75,80,Yes,Bachelor,Pass
18031,14,78,55,No,,Pass
18032,1,71,62,Yes,Associate,Pass
18033,15,60,54,Yes,,Fail
18034,3,0,63,Yes,High School,Pass
18035,15,34,48,No,High School,Fail
18036,8,51,84,Yes,Associate,Pass
18037,4,62,80,Yes,Associate,Fail
18038,13,48,45,No,Doctorate,Pass
18039,15,71,80,,Associate,Pass
18040,8,48,86,Yes,High School,Fail
18041,14,109,74,No,Bachelor,Pass
18042,0,46,83,Yes,,Fail
18043,3,105,66,Yes,Master,Fail
18044,16,35,75,No,Master,Pass
18045,9,115,72,No,Associate,
18046,1,87,51,Yes,Associate,Fail
18047,6,91,78,Yes,Doctorate,Fail
18048,5,48,70,Yes,Associate,Fail
18049,9,68,49,Yes,Doctorate,Fail
18050,8,70,41,Yes,Master,Pass
18051,11,73,69,No,Bachelor,Fail
18052,10,100,63,No,Master,Pass
18053,17,89,46,No,,
18054,12,72,83,No,Doctorate,Fail
18055,12,95,72,Yes,High School,Fail
18056,0,99,72,Yes,Doctorate,Pass
18057,8,64,67,Yes,Doctorate,Fail
18058,4,63,47,Yes,Bachelor,Fail
18059,16,0,49,No,Associate,Fail
18060,11,70,83,No,Bachelor,Pass
18061,11,62,68,Yes,High School,Pass
18062,7,72,49,Yes,Doctorate,Pass
18063,7,96,64,No,High School,Fail
18064,14,89,72,No,Master,Pass
18065,15,72,57,No,Bachelor,
18066,14,0,68,No,High School,Pass
18067,14,80,80,,High School,Fail
18068,13,72,91,Yes,Associate,Pass
18069,11,69,38,No,Associate,Fail
18070,9,78,79,No,Associate,Fail
18071,16,67,72,Yes,Doctorate,Pass
18072,8,76,70,Yes,Bachelor,Fail
18073,12,74,52,Yes,Master,Fail
18074,6,46,72,No,Master,Pass
18075,7,64,57,No,Master,Fail
18076,9,70,72,Yes,Associate,
18077,6,112,72,Yes,High School,Pass
18078,14,72,84,Yes,High School,
18079,3,80,77,No,Doctorate,Fail
18080,10,118,36,No,Associate,Pass
18081,11,43,66,Yes,Doctorate,Fail
18082,1,44,85,Yes,Associate,Pass
18083,8,59,43,No,Doctorate,Fail
18084,11,68,63,Yes,High School,Fail
18085,12,70,70,Yes,Associate,Fail
18086,9,65,0,No,Doctorate,Fail
18087,13,50,70,Yes,High School,Fail
18088,10,94,56,Yes,Master,Fail
18089,10,66,68,No,High School,Fail
18090,0,99,68,No,High School,
18091,15,55,61,No,Associate,Fail
18092,7,114,65,Yes,Associate,Fail
18093,8,42,49,No,High School,
18094,7,75,63,Yes,Associate,Fail
18095,8,0,56,No,,Fail
18096,17,76,71,Yes,Master,Pass
18097,13,55,0,Yes,Master,Fail
18098,4,32,0,,Associate,Pass
18099,7,59,53,No,High School,Pass
18100,12,107,0,Yes,Master,Fail
18101,6,55,64,No,Master,Fail
18102,6,85,67,No,Associate,Fail
18103,17,75,64,,Master,Pass
18104,0,66,67,Yes,Doctorate,Pass
18105,15,116,57,No,,Fail
18106,16,69,53,Yes,Associate,Pass
18107,6,78,44,Yes,Master,Pass
18108,6,77,60,Yes,Doctorate,Pass
18109,9,106,56,No,Associate,Pass
18110,5,45,100,,High School,Fail
18111,11,120,95,Yes,Doctorate,Pass
18112,0,105,72,Yes,Bachelor,Pass
18113,12,83,52,No,Associate,Fail
18114,17,87,64,No,High School,
18115,14,70,69,No,Master,Fail
18116,12,78,32,No,Doctorate,Fail
18117,0,0,65,No,High School,Fail
18118,12,57,45,No,Doctorate,Pass
18119,19,105,60,Yes,Associate,Fail
18120,-5,80,52,No,Associate,Fail
18121,13,78,64,Yes,High School,Fail
18122,9,58,58,Yes,Associate,Fail
18123,6,98,68,Yes,Master,Fail
18124,14,74,76,Yes,Bachelor,Fail
18125,18,0,73,Yes,Master,Pass
18126,14,53,93,,High School,Fail
18127,8,72,58,,High School,Pass
18128,5,52,86,No,High School,Pass
18129,11,82,50,Yes,Bachelor,Fail
18130,14,90,39,No,Master,Fail
18131,8,67,73,Yes,High School,Fail
18132,8,80,88,,Associate,Pass
18133,24,99,53,No,High School,Fail
18134,15,72,73,Yes,High School,Pass
18135,0,73,53,Yes,Associate,Pass
18136,3,75,81,No,Master,Fail
18137,6,66,81,No,High School,Fail
18138,10,68,70,No,Doctorate,Fail
18139,5,60,48,Yes,High School,Pass
18140,18,84,71,No,High School,Pass
18141,0,74,40,No,Master,Pass
18142,7,87,65,No,High School,Fail
18143,19,95,53,Yes,Bachelor,Pass
18144,10,54,66,Yes,Associate,Fail
18145,23,58,66,Yes,,Fail
18146,11,89,0,No,High School,Pass
18147,13,70,42,Yes,Doctorate,
18148,17,77,47,Yes,,Pass
18149,16,77,92,Yes,Master,Pass
18150,13,56,78,Yes,Master,Fail
18151,9,85,69,No,Associate,Fail
18152,13,80,42,Yes,,Pass
18153,6,55,70,,Master,Fail
18154,11,72,70,No,,Fail
18155,4,73,58,Yes,Doctorate,Fail
18156,1,90,47,Yes,Doctorate,Pass
18157,10,98,55,Yes,High School,Pass
18158,16,75,80,Yes,Bachelor,Fail
18159,15,41,76,No,Master,Pass
18160,10,90,80,No,Bachelor,Fail
18161,19,119,74,No,High School,Pass
18162,7,89,51,Yes,High School,Pass
18163,0,70,40,No,Doctorate,Fail
18164,-1,83,64,Yes,Associate,Pass
18165,4,91,80,No,Bachelor,Pass
18166,14,77,80,No,Master,Pass
18167,7,101,50,Yes,High School,Fail
18168,12,52,70,No,High School,Pass
18169,18,67,54,No,Doctorate,Pass
18170,0,84,61,Yes,Master,Pass
18171,12,89,46,No,Master,Fail
18172,13,64,76,,Doctorate,Pass
18173,0,66,73,Yes,High School,Fail
18174,17,62,47,No,Doctorate,Fail
18175,9,60,60,No,,Fail
18176,8,0,42,Yes,Doctorate,Fail
18177,21,74,0,No,Master,Fail
18178,13,101,45,Yes,Master,Pass
18179,15,0,65,No,Bachelor,Pass
18180,17,72,57,Yes,Master,Pass
18181,7,90,66,Yes,Associate,Fail
18182,16,82,57,No,Bachelor,Pass
18183,8,53,77,No,Associate,Pass
18184,7,98,60,Yes,Bachelor,
18185,9,77,81,Yes,,Fail
18186,7,113,0,Yes,Doctorate,Fail
18187,0,0,74,Yes,Master,Fail
18188,11,98,64,No,Doctorate,Fail
18189,8,68,46,No,,Pass
18190,13,70,88,Yes,Doctorate,Fail
18191,9,85,91,Yes,Master,Fail
18192,8,41,64,No,Doctorate,Pass
18193,10,35,62,Yes,High School,Pass
18194,12,62,79,Yes,Doctorate,Pass
18195,12,49,64,Yes,High School,Pass
18196,8,30,75,No,Associate,Fail
18197,14,90,69,No,High School,Fail
18198,9,59,68,Yes,Bachelor,Fail
18199,7,0,55,No,Bachelor,Pass
18200,3,78,56,,High School,
18201,15,85,81,Yes,Bachelor,Fail
18202,10,81,87,Yes,Doctorate,Fail
18203,11,79,67,No,Doctorate,Fail
18204,15,84,84,Yes,Doctorate,Pass
18205,8,65,53,Yes,Master,Pass
18206,3,61,73,Yes,Associate,Fail
18207,0,29,61,No,Master,Pass
18208,12,88,65,Yes,High School,Pass
18209,9,0,61,Yes,High School,Fail
18210,17,115,62,No,Doctorate,Pass
18211,-2,90,26,Yes,,Fail
18212,16,94,46,Yes,High School,Fail
18213,14,89,39,Yes,Doctorate,
18214,12,86,58,No,Associate,Fail
18215,-7,84,49,Yes,Doctorate,Fail
18216,16,86,39,Yes,,Fail
18217,5,78,50,No,High School,Fail
18218,8,63,0,Yes,Master,Fail
18219,9,51,110,Yes,High School,Fail
18220,0,0,63,No,,Pass
18221,13,101,59,No,Master,Pass
18222,14,72,44,No,Associate,Pass
18223,14,78,49,Yes,Bachelor,
18224,11,49,78,No,Master,Pass
18225,12,66,86,No,Associate,
18226,4,50,51,No,Bachelor,Pass
18227,6,52,67,,Master,Fail
18228,14,77,103,No,Master,Pass
18229,14,74,93,No,Doctorate,Fail
18230,14,91,69,No,Bachelor,Pass
18231,7,90,51,No,High School,Pass
18232,0,58,50,Yes,,Fail
18233,4,36,33,No,Bachelor,
18234,15,56,65,No,Bachelor,Pass
18235,9,61,91,No,Bachelor,Fail
18236,18,86,54,Yes,Doctorate,Pass
18237,2,0,61,,Associate,Fail
18238,19,74,64,No,Doctorate,
18239,8,90,65,No,High School,Fail
18240,8,126,51,No,Doctorate,Pass
18241,11,73,63,No,Doctorate,Pass
18242,6,70,70,No,Bachelor,Fail
18243,10,58,72,No,Doctorate,Pass
18244,6,81,70,Yes,High School,Fail
18245,6,98,53,Yes,High School,Fail
18246,12,65,64,Yes,,Fail
18247,6,67,70,No,High School,Pass
18248,6,65,81,Yes,Associate,
18249,3,52,73,Yes,High School,Pass
18250,8,78,49,No,High School,
18251,17,78,66,No,Bachelor,Fail
18252,6,74,71,No,Associate,Fail
18253,6,112,72,Yes,Bachelor,Pass
18254,11,83,74,No,Bachelor,Fail
18255,8,53,73,,Master,Pass
18256,21,88,42,Yes,High School,Pass
18257,9,68,50,Yes,Associate,Pass
18258,12,68,83,No,Associate,Pass
18259,15,72,50,No,Master,Pass
18260,15,69,69,No,Associate,Pass
18261,11,80,56,,Associate,Pass
18262,9,117,80,Yes,Doctorate,Fail
18263,0,68,81,No,Doctorate,Pass
18264,10,77,51,Yes,Associate,Fail
18265,8,80,76,No,Doctorate,Pass
18266,7,65,78,Yes,Bachelor,Pass
18267,1,67,74,Yes,Master,Pass
18268,14,95,62,No,Bachelor,Fail
18269,-2,65,39,Yes,Master,Pass
18270,10,57,82,No,Associate,Pass
18271,9,111,56,Yes,Doctorate,Pass
18272,21,51,62,Yes,Associate,Pass
18273,1,93,72,Yes,Associate,Fail
18274,6,71,50,Yes,Doctorate,Fail
18275,9,51,48,Yes,High School,Fail
18276,9,68,52,No,Master,Pass
18277,7,70,51,Yes,Bachelor,Pass
18278,0,42,49,No,High School,
18279,4,84,65,No,Bachelor,Pass
18280,12,82,0,Yes,High School,Pass
18281,-2,68,55,No,Associate,
18282,10,84,66,No,Doctorate,Pass
18283,7,79,24,No,Bachelor,Fail
18284,15,101,69,No,Doctorate,Pass
18285,19,53,66,Yes,High School,Fail
18286,8,69,81,No,Bachelor,Fail
18287,17,95,71,Yes,Associate,Fail
18288,8,86,73,Yes,Associate,Fail
18289,5,29,54,No,Associate,Fail
18290,19,42,39,Yes,Bachelor,Pass
18291,13,75,65,Yes,Associate,Pass
18292,10,108,42,Yes,Master,Fail
18293,13,66,66,No,High School,Fail
18294,11,88,72,No,Master,Fail
18295,10,77,63,No,Doctorate,Pass
18296,3,87,0,No,Master,Fail
18297,9,96,91,No,Master,Fail
18298,13,94,0,Yes,Associate,Fail
18299,9,93,80,Yes,Doctorate,Fail
18300,14,63,88,Yes,Associate,Fail
18301,12,72,84,Yes,Associate,Fail
18302,6,85,75,No,Bachelor,Pass
18303,3,85,91,No,High School,Pass
18304,9,0,70,No,,Fail
18305,7,40,80,No,Associate,Fail
18306,12,99,68,Yes,Associate,Pass
18307,6,41,0,Yes,Master,Pass
18308,7,60,68,Yes,Associate,Pass
18309,15,79,44,No,Master,Fail
18310,11,74,67,Yes,Master,Fail
18311,6,103,59,Yes,Doctorate,Fail
18312,10,52,78,Yes,Associate,Fail
18313,17,68,85,Yes,Bachelor,Fail
18314,12,36,49,Yes,Doctorate,Fail
18315,13,78,71,Yes,Bachelor,Fail
18316,6,71,0,No,,Fail
18317,15,50,85,,Bachelor,
18318,22,101,78,Yes,Master,Fail
18319,6,97,82,No,Master,Fail
18320,4,76,71,Yes,Doctorate,Fail
18321,11,98,47,No,Master,
18322,14,73,54,No,Associate,Pass
18323,10,89,72,Yes,Master,Pass
18324,5,92,46,Yes,Master,Fail
18325,10,54,57,Yes,Associate,Fail
18326,13,84,60,No,Bachelor,
18327,8,78,64,Yes,,Fail
18328,13,54,71,Yes,Associate,Pass
18329,16,0,70,Yes,Master,Pass
18330,11,85,74,No,High School,Pass
18331,0,69,51,Yes,Associate,Pass
18332,14,46,59,Yes,Bachelor,Pass
18333,6,87,72,No,Associate,
18334,5,94,48,No,Master,Fail
18335,9,52,76,Yes,Doctorate,Pass
18336,8,0,0,,Master,Pass
18337,6,105,45,,Associate,Pass
18338,0,57,78,No,Doctorate,Fail
18339,21,109,68,Yes,Associate,Fail
18340,8,68,92,Yes,Bachelor,Pass
18341,10,74,82,No,Associate,Fail
18342,9,47,41,No,High School,Fail
18343,16,48,61,No,Associate,Fail
18344,16,62,67,No,Master,Pass
18345,1,93,69,Yes,Bachelor,Fail
18346,12,122,51,No,Master,Pass
18347,4,127,66,No,Master,Pass
18348,19,72,61,No,Doctorate,Fail
18349,12,68,52,,,Pass
18350,6,55,58,No,High School,Fail
18351,0,97,58,No,,Fail
18352,9,60,93,No,,Fail
18353,13,70,83,No,Doctorate,
18354,15,85,69,No,Associate,Fail
18355,4,84,40,Yes,Doctorate,Pass
18356,19,63,86,Yes,,Fail
18357,18,73,35,Yes,Bachelor,Pass
18358,6,63,46,No,Master,Fail
18359,0,58,42,Yes,Associate,Pass
18360,19,54,51,Yes,Master,Fail
18361,16,46,90,No,Bachelor,Fail
18362,8,82,77,Yes,High School,Fail
18363,14,70,69,Yes,Doctorate,Pass
18364,0,52,65,No,High School,Pass
18365,10,50,51,No,Associate,Pass
18366,7,50,77,,High School,Pass
18367,11,63,87,Yes,Bachelor,Fail
18368,11,98,78,No,High School,Pass
18369,7,61,74,Yes,High School,Pass
18370,12,0,80,Yes,Doctorate,Fail
18371,4,106,66,No,,Fail
18372,7,78,35,Yes,Doctorate,Pass
18373,0,60,82,Yes,High School,Pass
18374,1,73,49,No,Bachelor,Fail
18375,14,0,65,Yes,High School,Pass
18376,0,110,0,Yes,Associate,Fail
18377,1,40,65,Yes,Master,Pass
18378,8,97,90,Yes,Bachelor,
18379,11,40,67,No,High School,Fail
18380,17,91,52,No,High School,Pass
18381,10,67,64,Yes,Bachelor,Fail
18382,9,112,57,Yes,Bachelor,Pass
18383,13,88,81,Yes,Bachelor,Fail
18384,6,86,62,No,Associate,Fail
18385,11,56,76,Yes,High School,Fail
18386,4,111,71,No,High School,Fail
18387,10,131,37,No,Master,Fail
18388,9,115,54,Yes,Bachelor,Pass
18389,6,55,66,No,Master,Pass
18390,11,71,60,Yes,Bachelor,Fail
18391,0,51,67,No,Associate,Fail
18392,16,63,73,No,Doctorate,Fail
18393,2,81,0,Yes,High School,Fail
18394,10,0,70,No,Associate,Pass
18395,6,86,67,Yes,Bachelor,Pass
18396,14,41,74,,Associate,Pass
18397,14,74,56,No,Master,Pass
18398,12,85,68,No,Master,Fail
18399,6,94,71,Yes,High School,Fail
18400,14,84,66,No,Bachelor,Pass
18401,2,85,65,No,Associate,Fail
18402,1,70,75,No,Bachelor,Fail
18403,4,80,50,No,Master,Fail
18404,0,127,52,Yes,Bachelor,Fail
18405,13,99,62,,Master,
18406,-5,82,0,No,High School,Fail
18407,17,90,44,Yes,Doctorate,Fail
18408,11,76,80,Yes,Doctorate,Fail
18409,2,76,86,,Bachelor,Fail
18410,10,94,68,Yes,Associate,
18411,16,63,0,No,,Fail
18412,13,72,40,Yes,Master,Fail
18413,16,48,97,No,Bachelor,Pass
18414,3,90,47,Yes,High School,Fail
18415,8,96,57,Yes,Bachelor,Pass
18416,5,87,38,No,Doctorate,Fail
18417,19,70,0,No,Doctorate,Fail
18418,13,74,75,Yes,Master,Fail
18419,24,78,56,No,Master,Pass
18420,8,97,78,No,Bachelor,
18421,6,96,60,No,Doctorate,Pass
18422,9,46,83,No,Master,Pass
18423,17,57,60,Yes,High School,Pass
18424,8,84,79,,Doctorate,Fail
18425,11,48,50,Yes,Associate,Fail
18426,10,93,53,Yes,Bachelor,Pass
18427,10,70,51,Yes,Master,Fail
18428,7,89,0,No,High School,Fail
18429,9,76,0,Yes,High School,Pass
18430,9,73,0,No,Doctorate,Pass
18431,10,53,50,Yes,High School,Pass
18432,15,64,94,No,High School,Fail
18433,19,73,63,Yes,Bachelor,Pass
18434,6,72,59,No,Associate,Fail
18435,8,90,76,Yes,High School,Fail
18436,6,62,58,Yes,Doctorate,Pass
18437,11,74,70,No,Doctorate,Pass
18438,7,105,0,Yes,Associate,Pass
18439,11,91,74,Yes,,Fail
18440,16,77,64,No,Associate,Fail
18441,-3,0,67,Yes,High School,Fail
18442,12,48,70,No,High School,Pass
18443,8,88,73,No,High School,Fail
18444,12,90,70,No,High School,
18445,6,36,67,No,Doctorate,Fail
18446,0,89,51,No,Associate,Pass
18447,15,64,73,Yes,Associate,Fail
18448,13,0,47,Yes,Associate,Pass
18449,14,93,65,Yes,Associate,Fail
18450,6,90,67,Yes,Bachelor,Fail
18451,7,73,43,Yes,Doctorate,Pass
18452,14,89,54,Yes,Bachelor,Pass
18453,6,68,0,Yes,Doctorate,Pass
18454,17,59,53,,Bachelor,Fail
18455,8,100,74,Yes,Bachelor,Pass
18456,12,102,47,Yes,Doctorate,Pass
18457,20,0,44,Yes,Master,Pass
18458,6,64,76,No,Bachelor,Pass
18459,10,93,82,No,High School,Pass
18460,15,61,200,Yes,Associate,Fail
18461,15,91,71,No,High School,Fail
18462,8,54,85,Yes,Associate,Pass
18463,7,69,0,No,Doctorate,Fail
18464,9,95,66,,Master,Pass
18465,17,56,62,Yes,Associate,Fail
18466,9,63,54,No,Bachelor,Fail
18467,10,82,42,Yes,Associate,Pass
18468,8,39,52,No,Doctorate,Pass
18469,14,0,82,No,Bachelor,Fail
18470,11,98,89,Yes,Doctorate,Pass
18471,5,92,49,No,Master,Pass
18472,5,74,76,No,High School,Pass
18473,0,75,61,Yes,Master,Pass
18474,6,105,88,Yes,,Fail
18475,14,102,64,Yes,,Pass
18476,17,73,55,No,Bachelor,Pass
18477,13,62,68,No,High School,Fail
18478,13,92,43,Yes,Associate,Fail
18479,9,98,67,No,Bachelor,Pass
18480,14,103,60,Yes,High School,Pass
18481,11,87,60,Yes,Master,Fail
18482,19,68,56,No,Doctorate,Pass
18483,10,42,53,Yes,Bachelor,Fail
18484,17,114,69,Yes,High School,Fail
18485,14,107,66,No,Bachelor,Pass
18486,14,0,62,Yes,High School,Fail
18487,0,79,70,Yes,High School,
18488,15,71,64,No,Doctorate,Fail
18489,9,76,61,No,Doctorate,Pass
18490,8,67,55,,Doctorate,Pass
18491,3,89,81,Yes,High School,Fail
18492,10,52,99,Yes,Doctorate,
18493,10,67,29,Yes,Doctorate,Pass
18494,4,92,61,No,Bachelor,Pass
18495,3,36,62,No,Master,Pass
18496,12,81,67,Yes,High School,Pass
18497,14,64,107,Yes,Master,Fail
18498,11,107,66,No,Bachelor,Pass
18499,16,82,60,Yes,,Pass
18500,10,59,74,Yes,Bachelor,Fail
18501,10,104,78,No,Doctorate,Pass
18502,5,75,56,Yes,High School,Pass
18503,2,78,64,Yes,Associate,Pass
18504,19,93,64,No,High School,Fail
18505,16,63,89,,Bachelor,Pass
18506,3,104,67,,High School,Fail
18507,11,86,72,No,Bachelor,Fail
18508,10,62,56,Yes,Bachelor,Pass
18509,9,66,72,No,Doctorate,Fail
18510,8,50,0,No,Master,Pass
18511,12,81,61,Yes,Doctorate,Pass
18512,14,71,56,No,High School,Fail
18513,12,81,68,Yes,Bachelor,Fail
18514,9,41,63,Yes,High School,Fail
18515,9,64,50,,Bachelor,Pass
18516,15,55,51,No,High School,Fail
18517,12,85,68,Yes,Bachelor,Fail
18518,10,63,66,No,Associate,Fail
18519,10,84,74,No,Bachelor,Pass
18520,12,64,67,No,Doctorate,Pass
18521,8,108,49,Yes,,Pass
18522,14,76,74,No,Associate,Fail
18523,5,0,52,Yes,Bachelor,Pass
18524,8,73,80,No,High School,
18525,13,94,79,No,High School,Pass
18526,4,60,56,No,High School,Pass
18527,2,74,52,No,Bachelor,Fail
18528,10,66,47,Yes,High School,Pass
18529,0,112,46,Yes,High School,Pass
18530,4,51,89,No,Doctorate,Pass
18531,14,0,53,,Master,Fail
18532,9,48,59,No,Bachelor,Fail
18533,0,90,102,Yes,Doctorate,Pass
18534,4,63,82,Yes,Bachelor,Pass
18535,10,80,80,Yes,Associate,Fail
18536,12,72,75,Yes,Doctorate,Fail
18537,4,58,81,Yes,Associate,Pass
18538,15,77,30,Yes,Bachelor,Fail
18539,13,67,63,No,High School,Pass
18540,2,86,55,Yes,Master,Pass
18541,10,55,0,Yes,Doctorate,Pass
18542,12,84,43,Yes,Associate,Pass
18543,7,92,63,No,High School,Pass
18544,3,73,44,No,Bachelor,Fail
18545,11,48,62,No,Associate,Pass
18546,21,110,58,Yes,High School,Fail
18547,8,84,89,No,Master,Fail
18548,18,61,75,Yes,Associate,Pass
18549,6,85,78,Yes,Bachelor,Pass
18550,11,42,49,No,Associate,Pass
18551,14,98,84,Yes,Bachelor,Fail
18552,10,118,74,Yes,Master,Pass
18553,8,92,64,No,High School,Fail
18554,14,55,43,Yes,,Pass
18555,20,35,71,Yes,Doctorate,Pass
18556,12,102,60,No,Doctorate,Fail
18557,7,72,55,Yes,Doctorate,Pass
18558,9,67,69,No,Master,Pass
18559,23,98,59,No,Associate,Fail
18560,11,0,63,No,Bachelor,Pass
18561,7,90,47,No,Bachelor,Pass
18562,4,76,42,No,Doctorate,Pass
18563,0,80,87,No,Associate,Fail
18564,12,108,47,No,Doctorate,Fail
18565,13,0,48,Yes,Doctorate,Fail
18566,8,63,56,Yes,Bachelor,Fail
18567,10,71,78,Yes,Master,Fail
18568,4,51,55,No,,Pass
18569,11,94,63,No,,Fail
18570,12,91,0,No,High School,Pass
18571,7,75,82,Yes,High School,Fail
18572,18,56,33,No,High School,Pass
18573,6,0,68,Yes,Associate,Fail
18574,11,58,94,No,High School,Pass
18575,14,70,61,Yes,Doctorate,Pass
18576,10,37,51,No,Master,Pass
18577,9,125,32,,Associate,Pass
18578,3,83,70,Yes,Doctorate,Pass
18579,17,86,79,Yes,Bachelor,Pass
18580,9,72,0,Yes,Associate,Pass
18581,13,90,87,No,High School,Fail
18582,13,69,76,No,Bachelor,Fail
18583,7,72,41,Yes,High School,Fail
18584,9,103,83,No,Bachelor,Pass
18585,17,97,52,,Master,Fail
18586,4,75,59,No,Doctorate,Pass
18587,21,115,76,Yes,High School,Pass
18588,6,73,70,Yes,,Fail
18589,4,65,52,Yes,Doctorate,Pass
